id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,correct,em,f1,confidence,is_unanswerable,qtype
553656c4bc4f83e828000009,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.640951292995311,False,factoid
56bdcc4cef6e394741000002,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.29976891742567646,False,factoid
56c1d856ef6e394741000032,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56c1f01aef6e394741000043,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.442938394844532,False,factoid
52e8e93498d023950500001e,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.28671917657965634,False,factoid
53035d7c2059c6d71c000085,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56bb68f9ac7ad1001900000b,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
54f9ae2506d9727f76000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c1f020ef6e394741000047,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
5713c8d71174fb1755000015,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
51bdd9c2047fa84d1d000002,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,True,1.0,1.0,-0.15422610265812348,False,factoid
52f509512059c6d71c000020,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.22118105285023507,False,factoid
569e79ecceceede94d000002,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
57279ef20fd6f91b68000018,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56a8d660a17756b72f000006,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5353aedb288f4dae47000006,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c83f365795f9a73e000011,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.41065303737475745,False,factoid
52bf1f1303868f1b06000014,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
550f0e4c6a8cde6b72000003,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.11743542174355753,False,factoid
5319ac36b166e2b806000031,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.2105693491850818,False,factoid
530cf54dab4de4de0c00000c,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52bf217003868f1b0600001b,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
54f2228e64850a5854000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5323640b9b2d7acc7e000014,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5505db6a8e1671127b000003,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
531d1998267d7dd053000001,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.2156951138146681,False,factoid
52bf1d2e03868f1b0600000c,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56bc77a3ac7ad10019000015,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
54cb9c94f693c3b16b000005,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.22802600821263955,False,factoid
5519113b622b19434500000f,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56d19a363975bb303a000017,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5149f494d24251bc0500004c,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56cdf3e55795f9a73e00003c,BioMistral-7B,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.0,-0.4021951255890599,False,factoid
54df695b1388e8454a000004,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
51724fca8ed59a060a000013,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5506c3e38e1671127b00000a,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56d85e7751531f7e33000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56e47e0051531f7e3300001c,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5721f4b30fd6f91b68000011,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
553c9f96f32186855800000c,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56cf36263975bb303a000007,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
517170c48ed59a060a00000d,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
534eb34b288f4dae47000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5710e131a5ed216440000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56e2acfe51531f7e33000014,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.6883557811379433,False,factoid
517818508ed59a060a000035,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56a8ee75a17756b72f000007,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56d04a533975bb303a000010,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
534abe8aaeec6fbd07000013,BioMistral-7B,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.2575247693651666,False,factoid
571f33bd0fd6f91b68000003,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
53617eeb7d100faa0900000a,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
534e364e288f4dae47000001,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.19082701207174488,False,factoid
533ea8fcc45e133714000010,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54edf81f94afd61504000014,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55200c606b348bb82c000013,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56a8b8b5a17756b72f000005,BioMistral-7B,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.0,-0.46583543579754405,False,factoid
5324bdba9b2d7acc7e00001a,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
54f35ad864850a5854000004,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5727ab040fd6f91b68000019,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
516e7fda298dcd4e51000081,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5171438a8ed59a060a000007,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56ffd08bcf1c325851000009,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
5313058de3eabad02100000e,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.43626691090563935,False,factoid
5348307daeec6fbd07000011,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
54da32bc0f63c58e6e000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54d8ea2c4b1fd0d33c000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
53189b05b166e2b80600001e,BioMistral-7B,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.0,-0.19797750107075748,False,factoid
51542e44d24251bc05000081,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54d662113706e8952800000d,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
550739cf3b8a5dc045000002,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
56ae70050a360a5e4500000f,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.3795919026026695,False,factoid
53261e79600967d132000003,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.41818832020276986,False,factoid
56f961b3cf1c325851000003,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.31813734748664924,False,factoid
53372ba3d6d3ac6a34000058,BioMistral-7B,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,True,1.0,1.0,-0.1667990369387553,False,factoid
56c1f02aef6e39474100004b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
551fd9c06b348bb82c000012,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
54d7a1047035c08008000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55054f8af73303d458000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56f7c15a09dd18d46b000012,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5523e7837b523f2123000006,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56c1f045ef6e394741000058,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5708992ccf1c32585100000d,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
550ea8f1b305b40c5c000005,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
5319a708b166e2b806000024,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.21357805603484417,False,factoid
56cf3f4f3975bb303a000008,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c079b1ef6e394741000022,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5709f027cf1c32585100001f,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5178d6be8ed59a060a000038,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
531dd4af267d7dd05300000d,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
52ece29f98d023950500002c,BioMistral-7B,bioasq,True,4,2.0,0.7219280948873594,0.3109175070825699,False,True,1.0,1.0,-0.21293048560619354,False,factoid
5148691bd24251bc0500002d,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c3320a50c68dd416000008,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56b7210b76d8bf8d13000004,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5318929fb166e2b80600001b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54e0c3e71388e8454a000013,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54db5e24bcba1b1817000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
515d692c298dcd4e5100000a,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
53175e9fb166e2b80600000a,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.2448081149551058,False,factoid
53265dd4d6d3ac6a34000007,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55149f156a8cde6b72000013,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
571e40a8bb137a4b0c000009,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
530cf4fe960c95ad0c00000b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c1f009ef6e39474100003c,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.15572790390918576,False,factoid
54e0ace81388e8454a000010,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.15247835649331268,False,factoid
56afe6d40a360a5e45000017,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52e62bae98d0239505000015,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56c1f00cef6e39474100003e,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56caea805795f9a73e00002c,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56c1f021ef6e394741000048,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52bf1d9e03868f1b06000010,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56fcf1b8cf1c325851000005,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.44576143138063173,False,factoid
56cafa845795f9a73e00002e,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.13540374178607806,False,factoid
54f5bc7d5f206a0c06000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56d1e23c67f0cb3d66000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
531af8cbb166e2b80600003a,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5544de7a5beec11c10000005,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55421ee7ccca0ce74b000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
514a0a57d24251bc05000051,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
53262cdcd6d3ac6a34000003,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.45659992387714965,False,factoid
53036faab24d855b11000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52fb7c512059c6d71c000069,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c58f1b5795f9a73e000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56f7fe3709dd18d46b000015,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54db62a3034aea571d000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5344155faeec6fbd07000005,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.1320125298173025,False,factoid
553ca8d8f32186855800000d,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.4822903813077346,False,factoid
532f1452d6d3ac6a34000030,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5547ec32f35db7552600000a,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
52c7275103868f1b0600001c,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
5139b31dbee46bd34c000004,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.0668041334925995,False,factoid
52f21b722059c6d71c00000b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55192892622b194345000012,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.0852673844678975,False,factoid
56cdf4875795f9a73e000040,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
532dcfc9d6d3ac6a34000021,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5543829fed966d112c000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56f564f909dd18d46b000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
550618f58e1671127b000007,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56cdf5195795f9a73e000045,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.5063203378619315,False,factoid
51487dead24251bc05000030,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
53147b52e3eabad021000015,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
52bf1f2d03868f1b06000015,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52bf19f703868f1b06000002,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.22246244304824359,False,factoid
570917bccf1c325851000015,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5519a7d5622b194345000015,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52f21e8f2059c6d71c00000c,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5147c8a6d24251bc05000027,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54f60ea05f206a0c06000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
51631154298dcd4e5100004e,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52fb78572059c6d71c000067,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
54cf45e7f693c3b16b00000a,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.08485127138324654,False,factoid
54ede95c94afd6150400000a,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
52f896d62059c6d71c000046,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.6598666857478293,False,factoid
56c04412ef6e39474100001b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52f899952059c6d71c00004b,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.4178792759630596,False,factoid
53161545b166e2b806000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56ae6e650a360a5e4500000e,BioMistral-7B,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.15973829536697792,False,factoid
5314bd7ddae131f847000006,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.25328357408369284,False,factoid
55180ef46487737b43000006,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
51716e808ed59a060a00000b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
53592c1e9a4572de6f000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56f553e309dd18d46b000006,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
55450521bf90a13052000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
533c390bc45e13371400000b,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
531a3a58b166e2b806000037,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
5339edd6d6d3ac6a34000061,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.2720931893052203,False,factoid
5156be17d24251bc05000086,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
516e5f10298dcd4e5100007c,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5540b9800083d1bf0e000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
516545a8298dcd4e51000056,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
514c3fd7d24251bc05000062,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c1f01cef6e394741000044,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
56b1f4300a360a5e4500001b,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.3597012580603689,False,factoid
5325fdf0600967d132000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5357b36cf1005d6b58000006,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.15968519574703854,False,factoid
530f900ee3eabad021000003,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.4548179330080586,False,factoid
54e8c7220fc566b149000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
517194ef8ed59a060a000011,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
53551206a0726bee57000001,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.24377545690125166,False,factoid
56ffdc1ccf1c32585100000b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56cae3eb5795f9a73e000021,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.23223114997213437,False,factoid
5509bd6a1180f13250000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54e0d7471388e8454a000015,BioMistral-7B,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.1824995139540988,False,factoid
54f9c40ddd3fc62544000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
532ff917d6d3ac6a34000038,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.13837959307349124,False,factoid
569e7721ceceede94d000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5156be04d24251bc05000085,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56a24dfffe92d6fd19000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5324ce779b2d7acc7e00001e,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c3184050c68dd416000003,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
55421398ccca0ce74b000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
530cf4c54a5037880c000008,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.11359176853823426,False,factoid
54f2210164850a5854000001,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.1780793468687989,False,factoid
55242d512c8b63434a000006,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54e0ba781388e8454a000011,BioMistral-7B,bioasq,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.2060605839261897,False,factoid
5335f053d6d3ac6a34000055,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56f6c11109dd18d46b00000e,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.4471628445389797,False,factoid
536e46f27d100faa09000012,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.14001957572671878,False,factoid
531e2695267d7dd05300000f,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.16725954331162607,False,factoid
515df199298dcd4e5100002a,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.21197476090177905,False,factoid
53148a07dae131f847000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
52eea4dcc8da89891000000c,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.1440196922529948,False,factoid
56c85ed65795f9a73e000012,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
533c38b3c45e133714000009,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
51542e6fd24251bc05000082,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
53442023aeec6fbd07000007,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
534427f8aeec6fbd07000009,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
533abc76d6d3ac6a34000064,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
571f5c150fd6f91b68000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
51387022bee46bd34c000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56df03c751531f7e3300000a,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.24107492105340497,False,factoid
533be71dfd9a95ea0d000009,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c8274f5795f9a73e00000d,BioMistral-7B,bioasq,True,3,2.0,0.9999999999999971,0.49999999999999856,False,True,1.0,1.0,-0.1999820999801159,False,factoid
5545e65bd355485447000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56f3faed09dd18d46b000002,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
531464a6e3eabad021000014,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
53124bdae3eabad02100000b,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.1274219564677575,False,factoid
54fc91e96ad7dcbc12000001,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
53318685d6d3ac6a3400003d,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.23474857932908183,False,factoid
511a3573df1ebcce7d000018,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
56c5c7915795f9a73e000004,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56c865d25795f9a73e000016,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.12628310158633163,False,factoid
550e828c71445a662f000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
54f608f85f206a0c06000007,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
56c048acef6e39474100001c,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
512d0e635274a5fb07000005,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
56ffd805cf1c32585100000a,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
533ba85ffd9a95ea0d000008,BioMistral-7B,bioasq,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.0,-0.2794932089139424,False,factoid
58a2e5f760087bc10a000007,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.11927168758777246,False,factoid
5891f9e549702f2e01000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a9c532396a458e50000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5880be1dc872c95565000007,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
587f760792a5b8ad44000005,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
589a246078275d0c4a00002a,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a2df9c60087bc10a000006,BioMistral-7B,bioasq,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.5408832717075711,False,factoid
5880aef4c872c95565000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
58a872bd38c171fb5b000002,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5884c72fe56acf517600000f,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
5880a8ec0a76a87357000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
58aa0c6f396a458e50000008,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5891c90949702f2e01000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a32edd60087bc10a000012,BioMistral-7B,bioasq,False,0,,,,,,,,,False,factoid
58a2ced760087bc10a000004,BioMistral-7B,bioasq,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.18158231866837013,False,factoid
58a877cf38c171fb5b000004,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a3428d60087bc10a00001b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
587e07023ec846c24f000001,BioMistral-7B,bioasq,False,1,,,,,,,,,False,factoid
5895bc397d9090f35300000b,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a8045860087bc10a000035,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
58a95c711978bbde22000001,BioMistral-7B,bioasq,False,2,,,,,,,,,False,factoid
