id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,correct,em,f1,confidence,is_unanswerable,qtype,excluded_reason
5ad567055b96ef001a10adea,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.0,-0.4709134697914123,True,squad2,
5ad567055b96ef001a10adeb,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad567055b96ef001a10adec,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad567055b96ef001a10aded,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad567055b96ef001a10adee,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
56e1ddfce3433e14004231d5,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
56e1ddfce3433e14004231d6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1ddfce3433e14004231d8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad568175b96ef001a10ae10,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568175b96ef001a10ae11,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568175b96ef001a10ae12,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568175b96ef001a10ae13,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568175b96ef001a10ae14,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
56e1ded7cd28a01900c67bd4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e1ded7cd28a01900c67bd5,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e1ded7cd28a01900c67bd6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad568d35b96ef001a10ae1a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568d35b96ef001a10ae1b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad568d35b96ef001a10ae1c,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.3685719039287051,True,squad2,
56e1e9dfe3433e14004231fd,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1e9dfe3433e14004231fe,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1e9dfe3433e1400423200,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad569c05b96ef001a10ae36,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad569c05b96ef001a10ae37,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0,-0.1356874390622535,True,squad2,
5ad569c05b96ef001a10ae38,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad569c05b96ef001a10ae39,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
56e1ec83cd28a01900c67c0a,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.4285714285714285,-0.0384618525811456,False,squad2,
56e1ec83cd28a01900c67c0b,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.1428571428571428,-0.0992440711394058,False,squad2,
56e1ec83cd28a01900c67c0c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e1ec83cd28a01900c67c0e,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.4705882352941176,-0.0131518088708989,False,squad2,
5ad56aea5b96ef001a10ae48,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56aea5b96ef001a10ae49,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56aea5b96ef001a10ae4a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56aea5b96ef001a10ae4b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56aea5b96ef001a10ae4c,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.0,-0.0733856597204077,True,squad2,
56e1ee4de3433e1400423210,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.5384615384615384,-0.0506696916050805,False,squad2,
56e1ee4de3433e1400423211,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1ee4de3433e1400423212,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1ee4de3433e1400423214,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad56bcd5b96ef001a10ae63,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56bcd5b96ef001a10ae64,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56bcd5b96ef001a10ae65,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56bcd5b96ef001a10ae66,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
56e1efa0e3433e140042321a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1efa0e3433e140042321b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
56e1efa0e3433e140042321c,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.3076923076923077,-0.1211470390367746,False,squad2,
56e1efa0e3433e140042321d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad56c6b5b96ef001a10ae6c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56c6b5b96ef001a10ae6d,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad56c6b5b96ef001a10ae6e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56c6b5b96ef001a10ae6f,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
56e1f10ee3433e1400423223,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1f10ee3433e1400423224,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1f10ee3433e1400423225,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e1f10ee3433e1400423226,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad56d3e5b96ef001a10ae84,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56d3e5b96ef001a10ae85,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56d3e5b96ef001a10ae86,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56d3e5b96ef001a10ae87,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56d3e5b96ef001a10ae88,Mistral-7B-Instruct-v0.1,squad2,True,4,4.0,1.9219280948873567,0.8277293767706404,False,False,0.0,0.0,-0.1958614433120534,True,squad2,
56e1fc57e3433e140042322f,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
56e1fc57e3433e1400423230,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad56e5c5b96ef001a10ae9e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56e5c5b96ef001a10ae9f,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56e5c5b96ef001a10aea0,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56e5c5b96ef001a10aea1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56e5c5b96ef001a10aea2,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
56e1febfe3433e1400423236,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e1febfe3433e1400423238,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
56e1febfe3433e1400423239,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
56e1febfe3433e140042323a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad56ef05b96ef001a10aea8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56ef05b96ef001a10aea9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad56ef05b96ef001a10aeaa,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad56ef05b96ef001a10aeab,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
56e200e4cd28a01900c67c14,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0769230769230769,-0.0436191320756694,False,squad2,
56e200e4cd28a01900c67c15,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e200e4cd28a01900c67c16,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e200e4cd28a01900c67c17,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,True,1.0,1.0,-0.0814984664060697,False,squad2,
56e200e4cd28a01900c67c18,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5ad56fe65b96ef001a10aec2,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad56fe65b96ef001a10aec3,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0,-0.2671080179585063,True,squad2,
5ad56fe65b96ef001a10aec4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad56fe65b96ef001a10aec5,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,False,0.0,0.0,-0.096384627366822,True,squad2,
5ad56fe65b96ef001a10aec6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
56e202e9e3433e1400423240,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.4347826086956522,-0.0442315300871187,False,squad2,
56e202e9e3433e1400423241,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.9999999999999972,0.4999999999999985,False,True,1.0,1.0,-0.0885092923842686,False,squad2,
56e202e9e3433e1400423242,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,True,1.0,1.0,-0.0964815377706145,False,squad2,
56e202e9e3433e1400423243,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e202e9e3433e1400423244,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad570b25b96ef001a10aedc,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad570b25b96ef001a10aedd,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad570b25b96ef001a10aede,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0,-0.0704664839755846,True,squad2,
5ad570b25b96ef001a10aedf,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
56e2042ecd28a01900c67c1e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
56e2042ecd28a01900c67c1f,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,True,1.0,1.0,-0.1825660314057131,False,squad2,
5ad5719f5b96ef001a10aeec,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad5719f5b96ef001a10aeed,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad5719f5b96ef001a10aeef,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad5719f5b96ef001a10aef0,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
56e20a27cd28a01900c67c24,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.4245598420500528,False,squad2,
56e20a27cd28a01900c67c25,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad53ac65b96ef001a10abac,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad53ac65b96ef001a10abad,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad53ac65b96ef001a10abae,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad53ac65b96ef001a10abaf,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
56e20a3ae3433e140042324b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
56e20a3ae3433e140042324d,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.0414714462900134,False,squad2,
56e20a3ae3433e140042324e,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5ad572b15b96ef001a10af06,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad572b15b96ef001a10af07,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad572b15b96ef001a10af08,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad572b15b96ef001a10af09,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad572b15b96ef001a10af0a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5705e26d75f01819005e76d4,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705e26d75f01819005e76d5,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705e26d75f01819005e76d6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e26d75f01819005e76d7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e26d75f01819005e76d8,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5ad0178577cf76001a68698a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad0178577cf76001a68698b,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.0,-0.0544713650119768,True,squad2,
5ad0178577cf76001a68698c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5705e33f52bb89140068964c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705e33f52bb89140068964d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e33f52bb89140068964e,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.2857142857142857,-0.1402223340207748,False,squad2,
5705e33f52bb89140068964f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e33f52bb891400689650,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad0185a77cf76001a6869ba,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5705e3f252bb89140068966a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e3f252bb89140068966b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e3f252bb89140068966c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e3f252bb89140068966d,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.1772229230057573,False,squad2,
5705e3f252bb89140068966e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad01a6277cf76001a686a0c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad01a6277cf76001a686a0d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad01a6277cf76001a686a0e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad01a6277cf76001a686a0f,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5705e4fe75f01819005e7705,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.3333333333333333,-0.0845349274795256,False,squad2,
5705e4fe75f01819005e7706,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.3333333333333333,-0.0326956809672831,False,squad2,
5705e4fe75f01819005e7707,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad01c8877cf76001a686a64,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.0,-0.0303780686840054,True,squad2,
5ad01c8877cf76001a686a65,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.0,-0.0191741267174084,True,squad2,
5ad01c8877cf76001a686a66,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.1556726321425423,True,squad2,
5705e63175f01819005e7720,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e63175f01819005e7721,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e63175f01819005e7722,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e63175f01819005e7723,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705e63175f01819005e7724,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad01e4677cf76001a686aa6,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.0,-0.054606358236655,True,squad2,
5ad01e4677cf76001a686aa7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad01e4677cf76001a686aa8,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad01e4677cf76001a686aa9,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5705e99452bb891400689688,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e99452bb891400689689,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e99452bb89140068968a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705e99452bb89140068968b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705e99452bb89140068968c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad01f0f77cf76001a686ac2,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad01f0f77cf76001a686ac3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad01f0f77cf76001a686ac4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5705eb3375f01819005e7764,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705eb3375f01819005e7765,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705eb3375f01819005e7766,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705eb3375f01819005e7767,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.2222222222222222,-0.099683073578779,False,squad2,
5705eb3375f01819005e7768,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad0206677cf76001a686afa,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad0206677cf76001a686afb,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.0,-0.1070680622932823,True,squad2,
5ad0206677cf76001a686afd,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0,-0.0420597840626593,True,squad2,
5705ec1675f01819005e776e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705ec1675f01819005e776f,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,True,1.0,1.0,-0.3361426886438607,False,squad2,
5705ec1675f01819005e7770,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705ec1675f01819005e7771,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705ec1675f01819005e7772,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad0220a77cf76001a686b2a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad0220a77cf76001a686b2c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad0220a77cf76001a686b2d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad0220a77cf76001a686b2e,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.0,-0.0641262783579737,True,squad2,
5705eccb52bb8914006896b8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705eccb52bb8914006896b9,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.4210526315789474,-0.1029774855054902,False,squad2,
5705eccb52bb8914006896ba,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705eccb52bb8914006896bb,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5ad0228a77cf76001a686b58,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad0228a77cf76001a686b59,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad0228a77cf76001a686b5a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5705edcd52bb8914006896ca,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705edcd52bb8914006896cb,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705edcd52bb8914006896cc,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705edcd52bb8914006896cd,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.2666666666666667,-0.1028310620141177,False,squad2,
5ad0297e77cf76001a686c3a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad0297e77cf76001a686c3b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad0297e77cf76001a686c3c,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999944,0.9999999999999972,False,False,0.0,0.0,-0.3642001288593747,True,squad2,
5ad0297e77cf76001a686c3d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5705eee952bb8914006896de,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705eee952bb8914006896df,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2,
5705eee952bb8914006896e1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705eee952bb8914006896e2,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad02cde77cf76001a686cc6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad02cde77cf76001a686cc7,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad02cde77cf76001a686cc8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad02cde77cf76001a686cc9,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5705f09e75f01819005e77a4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705f09e75f01819005e77a5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705f09e75f01819005e77a6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705f09e75f01819005e77a7,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.00856625953729e-16,True,False,0.0,0.1111111111111111,-0.0298285071693895,False,squad2,
5705f09e75f01819005e77a8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad02e5d77cf76001a686d3a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad02e5d77cf76001a686d3b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2,
5ad02e5d77cf76001a686d3c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2,
5ad02e5d77cf76001a686d3d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
5ad02e5d77cf76001a686d3e,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.405639062229565,False,False,0.0,0.0,-0.4790790826082229,True,squad2,
5705f13d52bb8914006896f0,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5705f13d52bb8914006896f1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705f13d52bb8914006896f2,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705f13d52bb8914006896f3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2,
5705f13d52bb8914006896f4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2,
5ad02ee077cf76001a686d58,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2,
