instance_id,model_name,domain,pair,normalised_entropy,m_accepted,accuracy,mapping_confidence,dominant_cui,n_unassigned,m_distinct,normalised_entropy_dedup,semantic_entropy_dedup,dominant_cui_dedup,n_unassigned_dedup,n_duplicate_variants,retained_m_accepted,retained_m_distinct
cadec_LIPITOR.856_TT14,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995827674866,C0019559,0,3,-0.0,-0.0,C0019559,0,1,True,True
cadec_LIPITOR.857_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999991655349731,C0231528,0,3,-0.0,-0.0,C0231528,0,1,True,True
cadec_LIPITOR.858_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999996423721313,C0427008,0,3,-0.0,-0.0,C0427008,0,1,True,True
cadec_LIPITOR.858_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999985694885254,C3258403,0,3,-0.0,-0.0,C3258403,0,1,True,True
cadec_LIPITOR.859_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.8277293767706428,4,0,0.9999980926513672,C2202096,0,3,1.0,2.0,C2127641,0,1,True,True
cadec_LIPITOR.859_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9999980926513672,C2127641,0,3,0.75,1.5,C2127641,0,1,True,True
cadec_LIPITOR.859_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999990463256836,C0433056,0,3,-0.0,-0.0,C0433056,0,1,True,True
cadec_LIPITOR.859_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5544923070581674,6,0,0.9999989867210388,C5775573,0,3,0.75,1.5,C5775573,0,3,True,True
cadec_LIPITOR.859_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6946795539074094,6,0,0.9999989867210388,C0838226,0,3,1.0,2.0,C5775573,0,3,True,True
cadec_LIPITOR.859_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.7964530359382728,6,0,0.9999989867210388,C4230322,0,4,1.0,2.321928094887362,C5775573,0,2,True,True
cadec_LIPITOR.859_TT11,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995827674866,C0019559,0,3,-0.0,-0.0,C0019559,0,1,True,True
cadec_LIPITOR.86_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999991059303284,C0018681,0,3,-0.0,-0.0,C0018681,0,1,True,True
cadec_LIPITOR.86_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999993443489075,C6022352,0,3,-0.0,-0.0,C6022352,0,1,True,True
cadec_LIPITOR.86_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.999998152256012,C3475475,0,3,0.4056390622295664,0.8112781244591328,C3475475,0,1,True,True
cadec_LIPITOR.86_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999994039535522,C0003467,0,3,-0.0,-0.0,C0003467,0,1,True,True
cadec_LIPITOR.86_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995827674866,C0011581,0,3,-0.0,-0.0,C0011581,0,1,True,True
cadec_LIPITOR.860_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.7964530359382728,6,0,0.9999988675117493,C5830865,0,4,1.0,2.321928094887362,C3176714,0,2,True,True
cadec_LIPITOR.860_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.999999463558197,C0008031,0,5,-0.0,-0.0,C0008031,0,1,True,True
cadec_LIPITOR.860_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4056390622295664,3,0,0.9999986886978149,C5985202,0,2,0.579380164285695,0.9182958340544896,C5985202,0,1,True,False
cadec_LIPITOR.860_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.355245321275764,5,0,0.9999993443489075,C0424749,0,4,0.4181656600790516,0.9709505944546686,C0424749,0,1,True,True
cadec_LIPITOR.860_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.9999995231628418,C0022107,0,2,-0.0,-0.0,C0022107,0,1,True,False
cadec_LIPITOR.861_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999995231628418,C0233794,0,2,-0.0,-0.0,C0233794,0,2,True,False
cadec_LIPITOR.861_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999991655349731,C3176069,0,2,-0.0,-0.0,C3176069,0,2,True,False
cadec_LIPITOR.861_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,0,0.9999991655349731,C3176069,0,2,-0.0,-0.0,C3176069,0,1,True,False
cadec_LIPITOR.861_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,0,0.9999991655349731,C3176069,0,2,-0.0,-0.0,C3176069,0,1,True,False
cadec_LIPITOR.862_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.31091750708257115,4,0,0.9999991059303284,C0514434,0,3,0.4056390622295664,0.8112781244591328,C0514434,0,1,True,True
cadec_LIPITOR.863_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.31091750708257115,4,0,0.9999980926513672,C2233635,0,3,0.4056390622295664,0.8112781244591328,C2233635,0,1,True,True
cadec_LIPITOR.863_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0003862,0,5,-0.0,-0.0,C0003862,0,1,True,True
cadec_LIPITOR.865_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999992847442627,C0016512,0,4,-0.0,-0.0,C0016512,0,2,True,True
cadec_LIPITOR.865_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.25146299858006066,5,0,0.9999988079071045,C4318521,0,4,0.31091750708257115,0.7219280948873623,C4318521,0,1,True,True
cadec_LIPITOR.865_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995827674866,C1136179,0,5,-0.0,-0.0,C1136179,0,1,True,True
cadec_LIPITOR.865_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,0,0.9999988079071045,C4318521,0,4,-0.0,-0.0,C4318521,0,2,True,True
cadec_LIPITOR.865_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0016512,0,4,-0.0,-0.0,C0016512,0,0,True,True
cadec_LIPITOR.865_TT10,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0016512,0,4,-0.0,-0.0,C0016512,0,2,True,True
cadec_LIPITOR.865_TT11,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999997019767761,C0030193,0,4,-0.0,-0.0,C0030193,0,2,True,True
cadec_LIPITOR.865_TT12,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.999998927116394,C3475962,0,4,0.6554587535412855,1.5219280948873621,C3475962,0,0,True,True
cadec_LIPITOR.865_TT16,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999992847442627,C0016512,0,4,-0.0,-0.0,C0016512,0,2,True,True
cadec_LIPITOR.866_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6131471927654584,5,0,0.9999988079071045,C5141782,0,3,0.75,1.5,C5141782,0,2,True,True
cadec_LIPITOR.866_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,0,0.9999985694885254,C5142121,0,4,-0.0,-0.0,C5142121,0,2,True,True
cadec_LIPITOR.866_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999997019767761,C0030193,0,5,-0.0,-0.0,C0030193,0,1,True,True
cadec_LIPITOR.866_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.2704260414863776,7,1,0.9999997019767761,C0030193,0,6,0.30744974986419643,0.863120568566631,C0030193,0,1,True,True
cadec_LIPITOR.866_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5544923070581674,6,0,0.9999988079071045,C5142102,0,5,0.5644754678724236,1.4591479170272448,C5142102,0,1,True,True
cadec_LIPITOR.866_TT9,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6666666666666666,7,0,0.9999988079071045,C5142102,0,5,0.7420981285103055,1.9182958340544893,C5142102,0,2,True,True
cadec_LIPITOR.866_TT12,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999992847442627,C0151763,0,3,-0.0,-0.0,C0151763,0,1,True,True
cadec_LIPITOR.866_TT13,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999996423721313,C0006826,0,3,-0.0,-0.0,C0006826,0,1,True,True
cadec_LIPITOR.867_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999982714653015,C2872831,0,2,-0.0,-0.0,C2872831,0,2,True,False
cadec_LIPITOR.867_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999982714653015,C2872831,0,3,-0.0,-0.0,C2872831,0,1,True,True
cadec_LIPITOR.867_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.30744974986419643,6,0,0.9999964833259583,C2016558,0,4,0.31091750708257115,0.7219280948873623,C2016558,0,2,True,True
cadec_LIPITOR.867_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.49113258984568253,6,0,0.9999991655349731,C4711751,0,4,0.5904362833084089,1.3709505944546687,C4711751,0,2,True,True
cadec_LIPITOR.867_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,5,0,0.9999995231628418,C0235309,0,4,-0.0,-0.0,C0235309,0,1,True,True
cadec_LIPITOR.868_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999995827674866,C2957106,0,4,-0.0,-0.0,C2957106,0,0,True,True
cadec_LIPITOR.868_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0003862,0,4,-0.0,-0.0,C0003862,0,0,True,True
cadec_LIPITOR.868_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999991655349731,C0231528,0,4,-0.0,-0.0,C0231528,0,0,True,True
cadec_LIPITOR.868_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C1971624,0,4,-0.0,-0.0,C1971624,0,0,True,True
cadec_LIPITOR.868_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9999995827674866,C4035446,0,3,0.75,1.5,C4035446,0,1,True,True
cadec_LIPITOR.868_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999994039535522,C0002622,0,3,-0.0,-0.0,C0002622,0,1,True,True
cadec_LIPITOR.868_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999994039535522,C0085633,0,3,-0.0,-0.0,C0085633,0,1,True,True
cadec_LIPITOR.868_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5904362833084089,4,0,0.9999993443489075,C2926099,0,3,0.75,1.5,C2926099,0,1,True,True
cadec_LIPITOR.868_TT9,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5929060718765461,6,0,0.9999991655349731,C3260451,0,5,0.6934264036172707,1.7924812503605778,C3260451,0,1,True,True
cadec_LIPITOR.868_TT10,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5644754678724235,5,0,0.9999991655349731,C3260451,0,3,0.75,1.5,C3260451,0,2,True,True
cadec_LIPITOR.870_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.999996542930603,C2108783,0,4,-0.0,-0.0,C2108783,0,0,True,True
cadec_LIPITOR.870_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.999999463558197,C0027858,0,3,-0.0,-0.0,C0027858,0,0,True,True
cadec_LIPITOR.870_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0025587,0,4,-0.0,-0.0,C0025587,0,2,True,True
cadec_LIPITOR.870_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9999921917915344,C2128652,0,2,1.0,1.584962500721156,C2127930,0,2,True,False
cadec_LIPITOR.870_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999997019767761,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True
cadec_LIPITOR.870_TT10,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999993443489075,C0018799,0,3,-0.0,-0.0,C0018799,0,1,True,True
cadec_LIPITOR.870_TT11,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999994039535522,C0038454,0,4,-0.0,-0.0,C0038454,0,2,True,True
cadec_LIPITOR.872_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,5,1,0.9999997615814209,C0278140,0,4,-0.0,-0.0,C0278140,0,1,True,True
cadec_LIPITOR.872_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999996423721313,C0233794,0,3,-0.0,-0.0,C0233794,0,1,True,True
cadec_LIPITOR.872_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999987483024597,C2062626,0,3,-0.0,-0.0,C2062626,0,1,True,True
cadec_LIPITOR.872_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.25146299858006066,5,0,0.9999987483024597,C2062626,0,4,0.31091750708257115,0.7219280948873623,C2062626,0,1,True,True
cadec_LIPITOR.872_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,7,1,0.9999991655349731,C0231528,0,4,-0.0,-0.0,C0231528,0,3,True,True
cadec_LIPITOR.872_TT9,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999993443489075,C0040822,0,4,-0.0,-0.0,C0040822,0,2,True,True
cadec_LIPITOR.873_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,3,0.4056390622295664,0.8112781244591328,C4709522,0,1,True,True
cadec_LIPITOR.873_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0042571,0,3,-0.0,-0.0,C0042571,0,1,True,True
cadec_LIPITOR.873_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,3,0.4056390622295664,0.8112781244591328,C4709522,0,1,True,True
cadec_LIPITOR.873_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9600777626037598,C5676412,0,3,0.75,1.5,C5676412,0,1,True,True
cadec_LIPITOR.873_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,3,0.4056390622295664,0.8112781244591328,C4709522,0,1,True,True
cadec_LIPITOR.873_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,3,0.4056390622295664,0.8112781244591328,C4709522,0,1,True,True
cadec_LIPITOR.873_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0560046,0,3,-0.0,-0.0,C0560046,0,1,True,True
cadec_LIPITOR.873_TT9,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9600777626037598,C4709522,0,3,0.75,1.5,C4709522,0,1,True,True
cadec_LIPITOR.873_TT10,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995827674866,C0011581,0,3,-0.0,-0.0,C0011581,0,1,True,True
cadec_LIPITOR.873_TT11,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9600777626037598,C4709522,0,3,0.75,1.5,C4709522,0,1,True,True
cadec_LIPITOR.874_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,0,0.9999995231628418,C0233794,0,4,-0.0,-0.0,C0233794,0,2,True,True
cadec_LIPITOR.874_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995827674866,C0011581,0,5,-0.0,-0.0,C0011581,0,1,True,True
cadec_LIPITOR.874_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.999999463558197,C0231528,0,5,-0.0,-0.0,C0231528,0,1,True,True
cadec_LIPITOR.874_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0003862,0,4,-0.0,-0.0,C0003862,0,2,True,True
cadec_LIPITOR.874_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0424551,0,5,-0.0,-0.0,C0424551,0,1,True,True
cadec_LIPITOR.874_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999991655349731,C0338591,0,5,-0.0,-0.0,C0338591,0,1,True,True
cadec_LIPITOR.876_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.9999980330467224,C0231772,0,2,-0.0,-0.0,C0231772,0,1,True,False
cadec_LIPITOR.878_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.9999996423721313,C0002170,0,3,-0.0,-0.0,C0002170,0,0,True,True
cadec_LIPITOR.878_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.31091750708257115,4,1,0.9999995231628418,C0043094,0,3,0.4056390622295664,0.8112781244591328,C0043094,0,1,True,True
cadec_LIPITOR.878_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999991655349731,C0231528,0,3,-0.0,-0.0,C0231528,0,1,True,True
cadec_LIPITOR.878_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.35094534299644053,6,0,0.9999992847442627,C0002170,0,5,0.38685280723454163,1.0,C3898953,0,1,True,True
cadec_LIPITOR.878_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0043094,0,5,-0.0,-0.0,C0043094,0,1,True,True
cadec_LIPITOR.878_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999997019767761,C0344232,0,4,-0.0,-0.0,C0344232,0,2,True,True
cadec_LIPITOR.878_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.7580392711198944,6,0,0.999999463558197,C4068445,0,5,0.8710490642551527,2.2516291673878226,C4068445,0,1,True,True
cadec_LIPITOR.878_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.656265789089031,6,0,0.999999463558197,C4068445,0,5,0.7420981285103055,1.9182958340544893,C5381023,0,1,True,True
cadec_LIPITOR.879_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,5,1,0.9999997019767761,C0003873,0,3,-0.0,-0.0,C0003873,0,2,True,True
cadec_LIPITOR.88_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.21075809614719848,6,0,0.9999991655349731,C5452982,0,5,0.25146299858006066,0.6500224216483541,C5452982,0,1,True,True
cadec_LIPITOR.88_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4092232318950598,6,0,0.9999991655349731,C5452982,0,5,0.4841962570206112,1.2516291673878228,C5452982,0,1,True,True
cadec_LIPITOR.88_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999992251396179,C0235710,0,5,-0.0,-0.0,C0235710,0,1,True,True
cadec_LIPITOR.88_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999996423721313,C0013404,0,4,-0.0,-0.0,C0013404,0,2,True,True
cadec_LIPITOR.88_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999995231628418,C0027424,0,4,-0.0,-0.0,C0027424,0,2,True,True
cadec_LIPITOR.88_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4092232318950598,6,0,0.9999991655349731,C5452982,0,5,0.4841962570206112,1.2516291673878228,C5452982,0,1,True,True
cadec_LIPITOR.88_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999996423721313,C0004604,0,4,-0.0,-0.0,C0004604,0,2,True,True
cadec_LIPITOR.88_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.999999463558197,C0008031,0,5,-0.0,-0.0,C0008031,0,1,True,True
cadec_LIPITOR.88_TT9,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999996423721313,C0013404,0,5,-0.0,-0.0,C0013404,0,1,True,True
cadec_LIPITOR.882_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5544923070581674,6,0,0.9999990463256836,C3475475,0,5,0.6131471927654584,1.584962500721156,C3263445,0,1,True,True
cadec_LIPITOR.882_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,0,0.9999993443489075,C0231218,0,4,-0.0,-0.0,C0231218,0,2,True,True
cadec_LIPITOR.884_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999992251396179,C0008031,0,3,-0.0,-0.0,C0008031,0,1,True,True
cadec_LIPITOR.884_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.7964530359382728,6,0,0.9999986886978149,C4318521,0,4,1.0,2.321928094887362,C5192673,0,2,True,True
cadec_LIPITOR.884_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6946795539074094,6,0,0.9999986886978149,C3259718,0,5,0.7420981285103055,1.9182958340544893,C3259718,0,1,True,True
cadec_LIPITOR.885_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,8,0,0.9999995231628418,C0235462,0,6,-0.0,-0.0,C0235462,0,2,True,True
cadec_LIPITOR.887_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5,3,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,1,True,False
cadec_LIPITOR.887_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5,3,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,1,True,False
cadec_LIPITOR.887_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5,3,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,1,True,False
cadec_LIPITOR.887_TT4,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5,3,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,1,True,False
cadec_LIPITOR.887_TT5,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,0,0.999999463558197,C1414950,0,2,-0.0,-0.0,C1414950,0,1,True,False
cadec_LIPITOR.887_TT6,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999994039535522,C0013395,0,3,-0.0,-0.0,C0013395,0,1,True,True
cadec_LIPITOR.887_TT7,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,0,0.9999996423721313,C0017168,0,2,-0.0,-0.0,C0017168,0,1,True,False
cadec_LIPITOR.887_TT8,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,2,True,False
cadec_LIPITOR.887_TT11,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0042571,0,3,-0.0,-0.0,C0042571,0,1,True,True
cadec_LIPITOR.887_TT12,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.9999994039535522,C0002622,0,2,-0.0,-0.0,C0002622,0,1,True,False
cadec_LIPITOR.887_TT13,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9600777626037598,C4709522,0,2,0.579380164285695,0.9182958340544896,C4709522,0,2,True,False
cadec_LIPITOR.887_TT15,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,6,1,0.9999996423721313,C0003864,0,4,-0.0,-0.0,C0003864,0,2,True,True
cadec_LIPITOR.887_TT16,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,5,1,0.9999996423721313,C0039503,0,4,-0.0,-0.0,C0039503,0,1,True,True
cadec_LIPITOR.887_TT17,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5544923070581674,6,0,0.9999986886978149,C0839098,0,4,0.6554587535412855,1.5219280948873621,C0839098,0,2,True,True
cadec_LIPITOR.887_TT18,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9999980926513672,C2032708,0,3,0.75,1.5,C2032708,0,1,True,True
cadec_LIPITOR.887_TT20,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999995231628418,C0683369,0,3,-0.0,-0.0,C0683369,0,1,True,True
cadec_LIPITOR.888_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.5,3,0,0.999999463558197,C1408556,0,3,0.5,1.0,C1408556,0,0,True,True
cadec_LIPITOR.888_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,0,0.9999996423721313,C3714552,0,2,-0.0,-0.0,C3714552,0,1,True,False
cadec_LIPITOR.89_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,3,1,0.9999994039535522,C0231528,0,2,-0.0,-0.0,C0231528,0,1,True,False
cadec_LIPITOR.890_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999991655349731,C0231528,0,3,-0.0,-0.0,C0231528,0,1,True,True
cadec_LIPITOR.890_TT2,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.6554587535412855,4,0,0.9999992847442627,C2144338,0,2,1.0,1.584962500721156,C2186051,0,2,True,False
cadec_LIPITOR.891_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9999986886978149,C2168237,0,3,0.4056390622295664,0.8112781244591328,C2168237,0,1,True,True
cadec_LIPITOR.891_TT3,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.30744974986419643,6,0,0.9999994039535522,C0020557,0,4,0.31091750708257115,0.7219280948873623,C0020557,0,2,True,True
cadec_LIPITOR.891_TT14,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.9999994039535522,C0235324,0,4,-0.0,-0.0,C0235324,0,0,True,True
cadec_LIPITOR.891_TT15,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9999977350234985,C5915767,0,4,0.4181656600790516,0.9709505944546686,C5915767,0,0,True,True
cadec_LIPITOR.891_TT16,BioBERT,biomedical,pair1_biobert_vs_bertbase,0.4181656600790516,4,0,0.9999977350234985,C4712397,0,4,0.4181656600790516,0.9709505944546686,C4712397,0,0,True,True
cadec_LIPITOR.891_TT17,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,0,0.999998927116394,C0242429,0,3,-0.0,-0.0,C0242429,0,1,True,True
cadec_LIPITOR.892_TT1,BioBERT,biomedical,pair1_biobert_vs_bertbase,-0.0,4,1,0.9999994039535522,C0231528,0,3,-0.0,-0.0,C0231528,0,1,True,True
